IT架构驶向SOA		信息系统工程	2004	2004年08期	在SOA框架下,复杂的IT系统将可被全部打乱,按照业务需求进行重新排列、组合,形成新的IT系统。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XXXT200408022&dbname=CJFD0305
ClawHammer优势不大		信息系统工程	2002	2002年11期	<正> 10月16日,AMD在微处理器论坛上发布了基于X86-64技术的2GHz Opteron的部分基准测试值,例如SPECint、SPECfp等值都高于大多数的竞争处理器。看来,AMD已经在基于IA的服务器领域的性能上赢得	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XXXT200211010&dbname=CJFD9902
“十五”软件产业发展规划		信息系统工程	2002	2002年04期	<正> 软件是信息产业的核心和灵魂,是国民经济和社会发展的战略性先导产业,关系到国家政治、经济和社会安全;发展我国软件对优化产业结构,提高经济运行质量具有极其重要的作用;大力发展民族软件产业是实施科教兴国战略的重要环节。从2000年开始的第十个五年计划,是我国软件产业从初步形成到发展壮大的关键时期,面对加入WTO和ITA带来的机遇和挑战,如何实现我国软件产业的跨越式发展,是摆在我们面前的重要课题。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XXXT200204028&dbname=CJFD9902
联想研究性学习系统问世		信息系统工程	2003	2003年04期	<正> 经过联想集团、北师大和中央电教馆的上百名研究和开发人员一年多的辛勤耕耘和协作,国内第一款针对普教和职教的研究性学习系统——联想传奇研究性学习系统近日在京问世,为研究性学习的普及和开展创造了有利的条件。据了解,联想传奇研究性学习系统基于 B/S结构开发,严格遵循国际通用的 CMM3 级软件研	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XXXT200304027&dbname=CJFD0305
ASP应用营造新服务		信息系统工程	2001	2001年12期	<正> ASP,伴随着工业发展的脚步而不断地发展演化,是装在新瓶子中的陈酒。ASP(Application Service Provider,应用服务提供商)的概念诞生于ISP、ICP之后,其目的是为Internet用户提供定制化的软件应用服务。ASP通过Internet来共享标准软件,以低成本(租金)和易维护来吸引大量用户,然后从每个用户提取少量的佣金。ASP一诞生就被认为是Internet极具前途的一个发展方向,它费用低廉,不需维护,是传统企业迈向信息化的捷径。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XXXT200112009&dbname=CJFD9902
读者来信		程序员	2004	2004年12期	<正> 编辑老师,你们好: 本期杂志的文章非常不错,尤其是技术专题部分关于C++/CLI的讨论,不但精彩,而且版式方面的设计也非常到位。在今后的杂志中,我希望贵刊能邀请一些软件人才教育方面的专家来谈一谈关于软件教育的发展问题。尤其希望针对软件工程专业的大学生提供一些建议和看法。吉林李敬天	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200412000&dbname=CJFD0305
软件工程与项目管理		程序员	2004	2004年12期	<正> 11月11—12日,IBM2004中国开发者大会在北京举行。11日上午James Rumbaugh在演讲“模型驱动架构”中,介绍了UML/MDA的近期发展。他认为模型驱动架构是必然趋势,但目前还不能成熟应用,要达到MDA的目标,光有UML这样的通用标记语言还不够,还需要进一步演变出各种领域特定语言	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200412006&dbname=CJFD0305
项目计划与监控的思辩		程序员	2004	2004年12期	<正> 引言笔者曾经听到一些资深的JT人士说过这样的一句话:“规划规划,全是鬼话;计划计划,都是糊话”,也许正是现在软件业界在项目管理方面的一个真实写照吧!但是,即使是面对这样的现实,难道我们应该不采取任何行动地	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200412034&dbname=CJFD0305
软件工程与项目管理		程序员	2004	2004年11期	<正> 9月17日,对象管理组织(OMG)和Health Level Seven 组织(HL7)宣布进行战略性合作,开发医疗保健行业的软件标准。HL7目前是国际医疗界公认的医疗信息交换标准,中国已经在2000年1月以 HL7中国协作中心(HL7 CHINA)的名义成为其国际会员。OMG 主席 Richard Mark Soley说:“这是医疗标准的里程碑。”HL 7轮席主席Mark Shafarman 也称:“HL7很高兴能和OMG一起创建标准,希望将来 UML 能够	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200411005&dbname=CJFD0305
需求管理的思辩		程序员	2004	2004年11期	<正> 序根据 Standish Group 对23000个项目进行的研究结果表明,28％的项目彻底失败,46％的项目超出经费预算或者超出工期,只有约26％的项目获得成功。而在于这些高达74％的不成功项目中,有约60％的失败是源于需求问题。因此,作为软件过程改进的权威指南:CMM/CMMI 框架将“需求管理“列为了最重要的待改进关键区域(KPA)之一。产业界的情况又是怎样呢?太多的挫折使人心灰意冷,下面这幅有心人泡制的漫画也许可以让我们更真切地体会到他们心中的失望。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200411029&dbname=CJFD0305
软件工程与项目管理		程序员	2004	2004年10期	<正> 9月9日 cbronline 的新闻称,IBMRational 开始非公开地请一些客户测试它的下一代应用生命周期管理工具套件 Atlantic。IBM 承诺Atlantic 在今年年底上市。而有传言称在Atlantic 中 XDE 将会消失,变成了 IBM的 WebSphere Studio Application De-veloper(WSAD)的一个特性。IBM 拒绝	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200410008&dbname=CJFD0305
人、过程和方法的思辩		程序员	2004	2004年10期	<正> 总序求伯君的 WPS、王志东的 RichWin、鲍岳桥的 UCDOS、朱崇君的 CCED、梁肇新的豪杰解霸……,奏响了中国第一代软件业的主旋律,给第一批电脑用户带了无限美好的记忆。这个时代最鲜明的特征是一个人创造了一个产品,树立了一面旗	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200410037&dbname=CJFD0305
软件工程与项目管理		程序员	2004	2004年09期	<正> 8月15日,SD Times 发表了 BZ Research 针对 UML 使用情况的调查结果,结论是 UML 已经成为主流,但不同团队之间的使用情况差异很大。超过2/3的开发经理说 UML 已经在本组织中使用,大约20%的经理说 UML 在本组织所有项目中使用。为什么使用 UML?09%的人从10个选项中选择了“UML 改善了项目团队内部的沟通”。针对新的 UML2.0,在已经在使用 UML 的团队中,39%表示还没想好是否转到 UML2.0,而有11%表示团队已经转到了 UML2.0,17%说升级正在进行中,26%说准备升级但还没开始。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200409004&dbname=CJFD0305
软件学院 有一说一		程序员	2004	2004年09期	<正> 41%的程序员认为软件学院是大趋势,不可动摇45%的程序员认为软件学院只是试探行为,突破应试教育的试验品14%的程序员认为软件学院没有任何前途,被所在学校当作摇钱树	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200409009&dbname=CJFD0305
在Intel架构上释放程序的最佳性能		程序员	2004	2004年09期	<正> 软件性能的优化作为一项费时、艰难的工作往往被视为软件开发高手的领地,令一般软件开发人员望而却步。但是,软件性能对软件产品在市场中是否具有竞争力,以至软件产品能否取得成功,都起着关键作用。所以,如何提高软件的性能是作为软件工程师经常遇到的问题,也是软件工程师们一个头疼的问题。有没有一种简单的方法可以提高软件的性能呢?Intel 的软件开发工具为您提供了这种便利。灵活的使用 Intel 软件开发工具,您可以轻松,快捷的提高程序的性能,使程序在 Intel 架构上达到最佳性能。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200409035&dbname=CJFD0305
软件EMBA诞生		程序员	2004	2004年08期	<正> 2004年7月16日,孙伟沉浸在忙碌和兴奋之中。这位美国迈阿密佛罗里达州立大学终身教授的获得者现在是北京航空航天大学软件学院的院长,他喜欢接受挑战性的工作。自从他担任这一职位以来,他一直试图将北航软件学院塑造成为更具有特色的国际性学院,如今,他的这一理想又迈出了更为坚实的一步:北航软件学院将与美国卡内基-梅隆大学和美国项目管理学院签署协议,联手培养硕士级软件营销管理人才,这也是中国第一个软件营销专业。专程为这一专业成立而从美国赶来的 CMM 认证核心创始人之一、	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200408001&dbname=CJFD0305
软件工程与项目管理		程序员	2004	2004年08期	<正> 6月,Grady Booch 在一次访谈中展望了 UML 的前景。当被问及微软在UML 上采取的策略时,Grady Booch 认为,微软终于认识到建模的重要性并积极参与进来,是非常值得高兴的,不管他们的具体策略如何。经过多年的努力,几乎所有的主流平台厂商都在真正进入这一领域。针对微软最近对 UML 的某些评价,Grady Booch 认为把 UML 元模型拿出来说 UML 复杂,是不公平的。打开一个操作系统或任何一项技术的内部,都是非常复杂的,元模型相当于 UML 的内	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200408010&dbname=CJFD0305
解惑CMM/CMMI		程序员	2004	2004年08期	<正> 从1999年中国政府相关部委启动支持 CMM 的政策出台,到2001年10月,国内多家通过了 CMM2的软件企业获得政府的重奖,CMM 认证在国内如火如荼地兴起了一股热潮。一时间,众多通过了 CMM2级的企业如遍地开花一般地在国内出现,通过 CMM 认证的比例远远高于全球1%的平均水平;一大批国产以及外来的认证咨询公司纷纷抢占中国市场。然而,与此相反的是中国软件企业的实力却与其通过 CMM 的热潮无法形成正比,中国软件企业在最大的欧美软件外包市场上难有突破。究竟 CMM 在中国出了什么问题呢?	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200408024&dbname=CJFD0305
新书上架		程序员	2004	2004年08期	<正> 面向对象编程 C++和 Java 比较教程(中文版)作者:[美]Avinash C.Kak译者:徐波出版社:人民邮电出版社C++和 Java 是目前两种主流的面向对象编程语言。他们都起源于 C,因此他们的基本语言结构具有相当多的共性。本书绝大部分描述采用了比较的形式,从一个迎合特定学术需求的尝试脱胎换骨而来,是对一种新的面向对象编程领域教学计划的全面诠释。通读此书后便会有这样一种感受:通过比较来学习不仅效率高,而且充满乐趣。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200408047&dbname=CJFD0305
软件工程与项目管理		程序员	2004	2004年07期	<正> 7月18-22日,IBM全球开发大会将召开。这是IBM收购Rational至今,第一次将IBM和Rational的开发者会议合并在一起。现在已经是IBM Fellow的Grady Booch将在会上演讲,Digital Do-main的CEO Scott Ross也会在会上展示Rational工具如何应用在最新灾难片《后天》的制作中。IBM也将在会上展示其生命周期管理软件,以及Rational技术如何集成到IBM平台。这看来是要和微软最近发布的Visual Studio 2005 Team System一争胜	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200407005&dbname=CJFD0305
国内软件开发过程调查		程序员	2004	2004年07期	<正> 我们知道,大多数程序员在开发过程中采用了一定的开发方法,包括CMM、XP等。在需求分析时,他们倾向于与客户一起交流。在需求阶段,程序员与客户交流的方式,如何做需求分析;在设计阶段,程序员使用一些设计工具进行设计;在开发过程中,程序员使用测试驱动开发的方式进行开发。通过使用设计模式来提高程序的质量。达到高内聚、低耦合的目标。为了了解用户在软件开发过程中使用的各种开发方法,以及这些开发方法对用户的开发过程产生的影响。我们进行了这样的一个调查,了解程序员的个人经验、项目规模,程序员在开发过程中需求分析的方式,以便知道如何设计一个能够提高效率和质	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200407008&dbname=CJFD0305
国际软件“MBA”专业登陆北航		程序员	2004	2004年07期	<正> 2004年7月16日北京航空航天大学软件学院将与美国卡内基-梅隆大学和美国项目管理学院正式启动“软件营销与管理”硕士专业,联手为中国培养专门的软件营销管理高级人才,这也是国内该领域的一大创举。区别于一般的市场营销、管理以及软件工程课程,此次北航软件学院的“软件营销与管	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200407011&dbname=CJFD0305
敏捷开发之“四书五经”		程序员	2004	2004年07期	<正> 书分为很多种。有的是领域综述性质的,这样的书能告诉你某个领域的枝节脉络,帮你撑起相关领域的“知识网”。有些人把这类书称作“据点书”,挺贴切的。若是为相关领域专门开设一门课程,请教授来列书单,那么这样的书往往会被用作教材,是值得精读的。也有的书是就某个细节问题展开讨论。这个细节问题或许只是领域的一小	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200407037&dbname=CJFD0305
软件工程与项目管理		程序员	2004	2004年06期	<正> 4月7日,IBM 在位于加州 MountainView 的计算机历史博物馆,为 System/360举行了40周年庆典。当年的关键人物Erich Bioch、Fred Brooks 和 Bob Evans 出席了庆典。照片左起:Nick Donofrio(IBM 高级副总裁)、Bob Evans、Fred Brooks。System/360是第一个特大型软件项目,它还催生出一本著名的书《人月神	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200406006&dbname=CJFD0305
面向构件颠覆了什么?		程序员	2004	2004年06期	<正> 没有银弹?!软件越来越复杂,时间要求越来越短,软件的代码从20年前的几百行到现在的上百万行。虽然高级语言的描述能力在增强,由于句子数目是固定的,高级语言就只有几十个变化的句子,描述的代码只能增长,这样软件中的变数越来越大,任何一个系统开发完成后很难测试,而且用 CMM 这种管理模式更无法解决这个变数的问题。因此,软件没有银弹是因为系统中的变化因子是在指数级的变化。而现在,一旦我们将一个软件转变为由构件来进行开发,软	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200406012&dbname=CJFD0305
把握项目的脉搏		程序员	2004	2004年06期	<正> 我们先来明确一下称谓:每日编译、每日构造、每日构建、每晚构建、Daily Build、Nightly Build 都是指的同一个对象,在这里我们都以每日构建代称。有人把每日构建比作是项目的心跳,更确切的说法是项目中同步跳动的脉搏。每日构建可以说是在配置管理中最容易被忽视的一个环节,同时也是一个不可或缺的环节。麦肯锡咨询公司的	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200406022&dbname=CJFD0305
日本软件工程的魔方		程序员	2004	2004年05期	<正> 故事一: 程序员小杨终于辞职了,为这事,他足足考虑了差不多半年的时间。此前,小杨在一家日本软件公司做开发,主要外包日本本土的企业应用软件,行业产品上的嵌入式开发等(如汽车控制软件)。促使小杨辞职的原因并不单纯是因为待遇问题,而是作为一个职业程序员,在规划自己的职业生涯时,他深切地感受到了这种成长的烦恼。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200405008&dbname=CJFD0305
研发中心招聘的背后		程序员	2004	2004年05期	每年有近10万计算机相关专业毕业生被推向市场,然而,每当软件企业需要招聘的时候,总是无法迅速招到适合企业需求和胜任工作岗位的员工。有人说这是学校教育和企业需求之间产生的断层,到底是什么原因产生了这个断层,我们又将如何对待,为了探讨这个主题,我们采访了一些跨国企业的研发中心,透过这些研发中心招聘背后的故事,或许我们可以从中得到一些答案。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200405010&dbname=CJFD0305
IT核心技术的肉搏战		程序员	2004	2004年05期	2003年,李维先生的《Borland传奇》一书深受读者喜爱,其中他对2004的技术走向做出了预测,现在看来大部分的预测都已成为现实,在这篇文章中李维先生再次对未来的技术发展做出新的预测,相信李维先生对技术大局观的综述可以让更多的开发人员把握住技术跳动的脉搏。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200405012&dbname=CJFD0305
软件开发“善守”之道——谈监错/防错设计和异常处理机制		程序员	2004	2004年05期	<正> 善守者,敌不知其所攻。——孙子兵法虚实篇总论 No program is bug-free,这是软件工程中一个无法证明但确得到普遍认可的命题。如果把软件测试看成是向五花八门的潜在的Bug发动的“进攻”,那么在软件编码过程中生产高质量可靠的代码便可以看成为抵御各种潜在设计缺陷和	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200405030&dbname=CJFD0305
软件工匠与工艺		程序员	2004	2004年05期	<正> 软件工程的困境很多年前,在软件开发领域中发生了一个有趣的转变,软件变成了系统中最为昂贵、最为重要的部分。从前,硬件曾经是系统中最昂贵的部分;但现在,软件开	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200405039&dbname=CJFD0305
来自巴黎的华人软件架构师		程序员	2004	2004年04期	<正> 他缔造了著名的设计软件PowerDesigner,并在全球拥有5万多的正版用户,被称为“Power-Designer 创始教父”;他还在著名国际软件企业 Sybase 中担任此产品的首席软件架构师。王晓昀所书写的这一段软件传奇,也成为了中国所有程序员的骄傲。自从王晓昀在1988年研发出第一套Windows 版本的 PowerDesigner 1.0,经过不断修正与改良,2004年正式推出PowerDesigner 最新版本10.0,功能强大而完整,涵盖 Business Process、UML、E-R Model、Enterprise Re-pository 等必要模组功能,是目前市面上著名的软件工程建模工具。为协助中国广大的软件用户,将软件工程技术应用到实际开发工作上,王晓昀应邀到中国巡回演说。从上海讲座返回北京后,在中国大饭店的一间会议室中,刚刚下飞机的王晓昀接受了采访。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200404010&dbname=CJFD0305
超越版本控制——解析本土化软件配置管理		程序员	2004	2004年04期	软件工程犹如一座大迷宫,道路曲折,但是却隐藏有无数的珍宝。每个探险迷宫的人在找到捷径和珠宝后,都会有对于迷宫的独特感悟。为了更好的指引有心的探险人,编辑部将从迷宫各个不同的入口,请来那些已经发掘过迷宫的先行者们,和他们一道感悟这座迷宫。如果您已经找到了迷宫的珠宝或者即将向迷宫探险,都可以和我们联系(请发 Email 到 editor@csdn.net)。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200404018&dbname=CJFD0305
我们的软件工业		程序员	2004	2004年04期	<正> 新兴工业中软件业占了很大的比重,慢慢的,传统工业也将离不开软件业,软件工业比传统工业更精细,人与人之间默契和合作的要求也更高。学会用计算机语言去编程序并不是很困难的事情。我们软件工程师往往都有很强的编程能力,但是编程能力并不代表软件工业的能力,大型项目的管理才是软件工业的前提,因为设计出的程序装配在一起并不能成为软件工业,它们很有可能让你深刻地感觉到:剪不断,理还乱。可这正是我们天天都在重复的事情。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200404037&dbname=CJFD0305
2月论坛TOP10		程序员	2004	2004年03期	<正> 所属论坛:社区支持问题描述:其实,CSDN一直在努力为大家服务。但最近由于网站访问量的增加,以及大家需求的提高,CSDN更显得有必要做出较大改进。让CSDN更有信心的是,支持的声音占据了大多数。楼主有一句话说得好:您要是觉得改得不好,请告诉我们不好的道理。CSDN以前是,现在是,将来仍然是大家的朋友。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200403002&dbname=CJFD0305
今年,你出国吗?		程序员	2004	2004年03期	与某朋友在网上聊天的时候,偶然提起了程序员出国的话题。他是武汉大学软件工程学院的学生。按照规定,他将于本月20号启程赴日本实习半个月。据他说,因为有出国的可能,报考软件工程硕士(MSE)在武汉成为一热。程序员出国的话题虽然不是炙手可热,但讨论起来依然让很多程序员心跳不已。是啊,出出国不仅可以体验与国内完全不一样的感受,还能接触到国内学不到的东西,甚至可以镀金回来提高身价,这对于程序员来说,是终身受用的好事。那么,有这种打算或向往的人有多少呢?我们还是来了解一下吧。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200403007&dbname=CJFD0305
新书上架		程序员	2004	2004年03期	<正> 基于重用的软件工程——技术、组织和控制著:Hafedh Mili,Ali Mili,SherifYacoub,Edward Addy 译:韩何等出版社:电子工业出版社实践证明,软件重用是从根本上提高软件生产率、降低成本、提高质量的有效途径;同时也说明,软件重用需要在关键技术、管理、指标等很多方面引入注重实效的变革。虽然很多机构都宣称正在	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200403037&dbname=CJFD0305
程序员漫画		程序员	2004	2004年02期	软件工程设计约会编绘:张绿程序员漫画	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200402016&dbname=CJFD0305
契约式设计之父——Bertrand Meyer访谈		程序员	2004	2004年01期	Bertrand Meyer是同时活跃于学术和商业二界的软件先驱。他目前担任瑞士理工学院的软件工程协会主席。他撰写了数量浩繁的论文和书籍,如经典的《面向对象软件构造》(Prentice出版社,1994,2000)。1985年,他创立了交互软件工程公司。公司目前已经更名为Eiffel软件公司,提供基于Eiffel语言的软件工具、培训和咨询业务。 2003年9月28日,Bill Venners(Artima网站主编)对Bertrand Meyer做了电话访谈。在这次访谈中,Meyer对许多有关软件的问题作了鞭辟入里的论述,如软件质量、软件复杂性、契约式设计等。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200401017&dbname=CJFD0305
Ed Yourdon:近乎不朽		程序员	2003	2003年10期	<正> Ivar Jacobson曾经不乏自得地提到过一场“方法论之战”和它的休战。的确,上世纪90年代初,“软件工程”领域还处在群雄并起的局面——据OMG组织(UML、CORBA背后的那个帝国)统计,当时仅仅“面向对象”方法论,就有27种之多。“圣人出而黄河清”,Jacobson自诩,他本人、Grady Booch、JimRumbaugh这“三位老友(the threeamigos)”联手之后,应该天下一统,战事早该结束、硝烟也应散去了。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200310000&dbname=CJFD0305
飞翔最高的程序员		程序员	2003	2003年10期	<正> 第一次听朋友谈起丁鸣飞,并不是因为软件。而是说他作为软件工程师却不思进取,喜欢玩一些航模之类的东西。最近,又听说他迷上了高空滑翔,并且飞的不错。一本航空杂志中这样描述他:“软件设计师丁鸣飞是个很有作为的小伙子,当时他身上怀揣300块钱来闯北京,至今,他的事业已有所成就。他和妻子同是做IT的,平时的工作压力特别大,他们选择了滑翔作为娱乐和休闲的方式。”	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200310010&dbname=CJFD0305
体验特征驱动开发		程序员	2003	2003年10期	<正> 国内软件业正对敏捷软件开发方法给予了高度的热情,笔者也被“敏捷”思想所感染,开始积极地在自己的项目中实践。敏捷的声音 2001年,在CMM之类的嗡嗡声被调到最大音量的时候,Kent Beck、Mar-tin Fowler、Robert Martin等经验论阵营的头领决定组织起一个松散的团体,为自己长久以来的实践命名。这样就诞生了“敏捷联盟”。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200310013&dbname=CJFD0305
好书榜 软件工程专题		程序员	2003	2003年10期	<正> 纳波科夫说过,对于原书,书评其实不提供什么特别有用的信息;如果它能有所反映,那映出的也只是书评者个人的智力和品行。普通书评如此,“好书榜”也可作如是观:这是对本行业、本领域的一次速写和群像。从这个角度读好书榜,收获总会大于单纯的书目信息。本期的专家组为“软件工程”这片模糊的地域绘制了一幅绝妙的地图。所谓绝妙,首先体现在“一致”上:专家们的选目非常集中,有几部名著近乎全票当选;我们甚至能发现大多数入选者都来	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200310035&dbname=CJFD0305
对日软件出口梦想		程序员	2003	2003年09期	<正> 几个月前,当孙伟再次大步迈进北京航空航天大学熟悉的校园时,他的身份已经发生了改变。北航软件学院院长这个职位让他感到了责任的重大。在软件学院开设的几大专业中,对日软件工程是孙伟极力推崇的。尽管孙伟曾做过多年的对美软件外包,但对于选择日文软件工程专业,他用了几个字来讲述原因:“这是市场需要。”	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200309004&dbname=CJFD0305
立项管理		程序员	2003	2003年09期	<正> 项目管理应当有始有终,立项和结项分别是项目管理的头和尾,其重要性不言而喻。然而这么重要的管理工作却被传统软件工程教科书和CMM忽视了,导致大多数软件开发人员不仅不懂得立项管理和结项管理,甚至有“事不关己”的错觉。国内有许多项目要么没头没尾要么虎头蛇尾,令人叹息。我们已经司空见惯了,扭转这种陋习的确不容易。我们都知道“良好的开端是成功的一半”,那么错误的开	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200309010&dbname=CJFD0305
amone社区		程序员	2003	2003年09期	<正> 辽宁大连范嵩: 在中国大陆,《程序员》也许是最权威、最有代表性的专业IT刊物了,因此我身边的许多同行、朋友都将《程序员》作为首选的杂志。但是由于编程语言的繁多,技术的宽泛,导致这本专业化面向广大程序员的杂志不能面面俱到,这是可以理解的,不过作为贵刊的忠实读者,我还是希望能看到自己所需要的信息和技术,“专”和“广”永远是对立的,但广而不专的信息才会被更多的读者所接受,祝愿《程序员》拥有更多的读者!!	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200309036&dbname=CJFD0305
杰拉尔德·温伯格——软件与系统领域的“醒客”		程序员	2003	2003年08期	<正> 美国人杰拉尔德·温伯格(Gerald M. Weinberg)在软件和系统领域已经浸淫了不下45年。从1956到1969年间,他先后担任过软件开发员、系统设计师、软件项目经理、大学教授、以及IBM公司软件课程的设计者。之后,他和身为人类学家的妻子成立了Weinberg&Weinberg咨询公司,来帮助软件工程组织以更彻底的人性方式管理软件过程。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200308000&dbname=CJFD0305
突破再培训迷宫——中国软件企业该到重视培训的时候了		程序员	2003	2003年08期	<正> 小程是西安一家软件公司的前台,除了与其他公司前台一样负责电话转达和接待外,她还要参与公司Java项目的开发,技术文章翻译方面她也是个高手。虽然是英语专业毕业,但她能够胜任这样的开发角色,公司正规的再培训起到了重要作用。不过,这种情况在国内软件公司并不多见。即便对于程序员,也可能根本没有再培训的机会,他们除了将自己	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200308004&dbname=CJFD0305
